[12/Jan/2020:08:31:15 +0000] - 304 304 - GET http fe.sjdco.test "/images/checkbox.svg" [Client 172.23.0.1] [Length 0] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/contact/"
[12/Jan/2020:08:31:15 +0000] - 304 304 - GET http fe.sjdco.test "/images/headphones.svg" [Client 172.23.0.1] [Length 0] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/contact/"
[12/Jan/2020:08:31:15 +0000] - 304 304 - GET http fe.sjdco.test "/images/command.svg" [Client 172.23.0.1] [Length 0] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/contact/"
[12/Jan/2020:08:31:15 +0000] - 304 304 - GET http fe.sjdco.test "/images/map-pin.svg" [Client 172.23.0.1] [Length 0] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/contact/"
[12/Jan/2020:08:31:15 +0000] - 304 304 - GET http fe.sjdco.test "/images/musical-note.svg" [Client 172.23.0.1] [Length 0] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/contact/"
[12/Jan/2020:08:31:15 +0000] - 304 304 - GET http fe.sjdco.test "/images/lightning-bolt.svg" [Client 172.23.0.1] [Length 0] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/contact/"
[12/Jan/2020:08:31:15 +0000] - 304 304 - GET http fe.sjdco.test "/images/pulse.svg" [Client 172.23.0.1] [Length 0] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/contact/"
[12/Jan/2020:08:31:15 +0000] - 200 200 - GET http fe.sjdco.test "/fonts/CircularStd-Medium.woff2" [Client 172.23.0.1] [Length 28144] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "http://fe.sjdco.test/"
[12/Jan/2020:08:31:25 +0000] - - 301 - GET http fe.sjdco.test "/contact/" [Client 172.23.0.1] [Length 162] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "-"
[12/Jan/2020:08:31:57 +0000] - 200 200 - GET https fe.sjdco.test "/contact/" [Client 172.23.0.1] [Length 295] [Gzip 1.51] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "-"
[12/Jan/2020:08:31:57 +0000] - 200 200 - GET https fe.sjdco.test "/js/bundle.js?v=5ad21c8030f1e89c8044290aacfae15c" [Client 172.23.0.1] [Length 753286] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "https://fe.sjdco.test/contact/"
[12/Jan/2020:08:31:57 +0000] - 200 200 - GET https fe.sjdco.test "/images/sd-logo.svg" [Client 172.23.0.1] [Length 1237] [Gzip -] [Sent-to 192.168.10.25] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15" "https://fe.sjdco.test/contact/"
